timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1669272691281674670, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691286632107, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691290055414, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691293540598, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691297024397, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691300535437, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691305919247, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691309399112, 46, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691312946242, 46, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691317026159, 46, 138, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691320708792, 46, 138, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691325324028, 46, 138, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691328820326, 46, 138, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691332354270, 46, 138, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
